"SLIC","SLIC_Name","SLIC_Type","SLIC_State","OpTyp","SORT","CAP","SPAN","STRT","Facility.x","Facility.y"
"3830","JACKSON-JACKSON","CTR","TN","PKG","L",3666,328,1700,-1.12375645356658,1.09779432200842
"6011","DE KALB","CTR","IL","PKG","L",4501,328,1700,-1.04715050952697,1.1751179839066
"3930","MERIDIAN","CTR","MS","PKG","L",4470,328,1700,-1.16334112336064,1.05668147932054
"3880","TUPELO","CTR","MS","PKG","L",4560,328,1700,-1.1403978953415,1.07963112525119
"5301","WATERTOWN","CTR","WI","PKG","L",4000,328,1700,-1.03086556879588,1.19061554465625
"3951","PASCAGOULA","CTR","MS","PKG","L",3737,328,1700,-1.18583616545577,1.03196720771674
"3970","COLUMBUS","CTR","MS","PKG","L",4350,328,1700,-1.14837428667102,1.06980289299393
"3801","SELMER","CTR","TN","PKG","L",4421,328,1700,-1.12782919765968,1.08924153052237
"3881","BOONEVILLE","CTR","MS","PKG","L",4741,328,1700,-1.13310399682281,1.08363515542076
"4992","HOUGHTON","CTR","MI","PKG","L",4833,328,1700,-0.980169865724006,1.23915292557616
"5490","OSHKOSH","CTR","WI","PKG","L",8036,328,1700,-1.01818976325169,1.2002829724744
"4200","PADUCAH","CTR","KY","PKG","L",2748,328,1700,-1.10447846141559,1.11232022965126
"6193","MATTOON","CTR","IL","PKG","L",4250,328,1700,-1.07325142155351,1.14104094843468
"3820","PARIS","CTR","TN","PKG","L",1399,328,1700,-1.11113920762935,1.10078782750882
"6195","Customer Location","CSL","IL","CSL","L",1019999,328,1700,-1.06395198302531,1.1486675919416
"3669","MOBILE","ARPT","AL","APT","S",1275,403,300,-1.17803715768777,1.03134481856278
"6182","URBANA","CTR","IL","PKG","L",5001,328,1700,-1.06375970692901,1.14783498475181
"6206","Customer Location","CSL","IL","CSL","L",1239999,328,1700,-1.04339455308806,1.16830218349317
"6043","JOLIET","CTR","IL","PKG","L",1747,328,1700,-1.04596027131673,1.16426707516494
"3660","MOBILE-EAST","CTR","AL","PKG","L",5533,328,1700,-1.17589174359128,1.03089799888189
"5329","ELM GROVE","HUB","WI","HUB","P",21673,403,400,-1.02698327544921,1.18339929707944
"6245","OLNEY","CTR","IL","PKG","L",2813,328,1700,-1.07966732584625,1.12904877574819
"5430","LOMBARDI","CTR","WI","PKG","L",7188,328,1700,-1.008367487511,1.20217642417105
"4980","IRON MOUNTAIN (5415)","CTR","MI","PKG","L",4160,328,1700,-0.992456134688646,1.21841701286819
"6029","PALATINE","HUB","IL","HUB","P",30707,403,400,-1.03733674017648,1.17141330065837
"6039","ADDISON","HUB","IL","HUB","N",91813,403,2200,-1.03986483133244,1.16862643401463
"6051","WESTMONT","CTR","IL","PKG","L",3102,328,1700,-1.04131744532935,1.16633116024791
"5431","BAYVIEW","CTR","WI","PKG","L",4480,328,1700,-1.00748564591043,1.20006052981441
"5319","OAK CREEK","HUB","WI","HUB","D",76000,478,1100,-1.02528079350098,1.18157433038142
"5339","MITCHELL FIELD (MIL)","ARPT","WI","APT","S",2825,403,300,-1.02631277547519,1.18049767934304
"6089","O'HARE(CHGO)AIRPORT","ARPT","IL","APT","S",6660,403,300,-1.0383257564297,1.16793836580401
"6000","WAUKEGAN","CTR","IL","PKG","L",2553,328,1700,-1.03310073671933,1.17330436117484
"6019","FRANKLIN PARK","HUB","IL","HUB","P",13034,403,400,-1.03844705604645,1.16763721240174
"5340","LAKESIDE","CTR","WI","PKG","L",5327,328,1700,-1.0291376337187,1.17717100157085
"6090","KANKAKEE","CTR","IL","PKG","L",3302,328,1700,-1.04874823823737,1.15668372811296
"3550","WINFIELD-WINFIELD","CTR","AL","PKG","L",4887,328,1700,-1.1347983108382,1.06760013694227
"6009","NORTHBROOK","HUB","IL","HUB","P",13336,403,400,-1.03581521520271,1.16915165970218
"6049","BEDFORD PARK","HUB","IL","HUB","P",13067,403,400,-1.03966345797649,1.16437929842033
"3690","THOMASVILLE","CTR","AL","PKG","L",5422,328,1700,-1.15783211079247,1.04185869139689
"5300","SHEBOYGAN","CTR","WI","PKG","L",3643,328,1700,-1.01526433676986,1.18889871015233
"3650","LOXLEY","CTR","AL","PKG","L",4448,328,1700,-1.17389851676838,1.02460522162295
"3560","FLORENCE","CTR","AL","PKG","L",4691,328,1700,-1.12346514491967,1.07540829341044
"6041","HARVEY-HARVEY","CTR","IL","PKG","L",5948,328,1700,-1.04045514823492,1.1609155534266
"5414","MARINETTE (4984)","CTR","WI","PKG","L",3020,328,1700,-0.997500739487449,1.20526610780195
"6063","LINCOLN PARK","CTR","IL","PKG","P",920000,403,400,-1.03703856163643,1.16437035309118
"6183","DANVILLE","CTR","IL","PKG","L",5136,328,1700,-1.05838614922481,1.14210248509821
"6059","CACH","HUB","IL","HUB","D",295000,478,1100,-1.03872562347051,1.16184364205804
"4770","EVANSVILLE","CTR","IN","PKG","L",5496,328,1700,-1.08313078967047,1.11517620488672
"3540","TUSCALOOSA","CTR","AL","PKG","L",5231,328,1700,-1.14085598402491,1.05513539222791
"4635","HAMMOND-HAMMOND","CTR","IN","PKG","L",6139,328,1700,-1.03922909584738,1.15977968156711
"4243","MADISONVILLE","CTR","KY","PKG","L",4439,328,1700,-1.08988697167869,1.1067111480546
"4224","HOPKINSVILLE","CTR","KY","PKG","L",3206,328,1700,-1.09604407937362,1.09974605051468
"4985","MARQUETTE","CTR","MI","PKG","L",5481,328,1700,-0.977040639097167,1.22194892190261
"3704","DICKSON","CTR","TN","PKG","L",7800,328,1700,-1.10438100934092,1.08939703742282
"3840","LAWRENCEBURG-LAWRNCB","CTR","TN","PKG","L",3776,328,1700,-1.11367298535835,1.07870329660018
"4780","TERRE HAUTE","CTR","IN","PKG","L",5504,328,1700,-1.06344553215182,1.13079864657501
"3702","CLARKSVILLE","CTR","TN","PKG","L",4882,328,1700,-1.09867994256628,1.09415605151259
"3250","PENSACOLA-SOUTH","CTR","FL","PKG","L",5233,328,1700,-1.17026181506405,1.01917782249565
"4750","WASHINGTON","CTR","IN","PKG","L",5360,328,1700,-1.07141865281394,1.11971217739515
"4230","OWENSBORO","CTR","KY","PKG","L",3541,328,1700,-1.08162572723642,1.1084689085841
"4989","ESCANABA","HUB","MI","HUB","L",1059999,328,1700,-0.983905420658514,1.20921207545051
"3562","DECATUR","CTR","AL","PKG","L",5564,328,1700,-1.11831715951478,1.06803030842647
"3841","COLUMBIA","CTR","TN","PKG","L",4821,328,1700,-1.10679820211536,1.08001105948083
"4754","HUNTINGBURG","CTR","IN","PKG","L",3315,328,1700,-1.07353790971512,1.11330214376745
"3561","HARTSELLE","CTR","AL","PKG","L",3584,328,1700,-1.11976735080346,1.06393163634314
"4636","TRI-CITY - WEST","CTR","IN","PKG","L",3680,328,1700,-1.0340151080523,1.15364783289021
"4793","CRAWFORDSVILLE","CTR","IN","PKG","L",2866,328,1700,-1.05196804190739,1.13477531810641
"4790","LAFAYETTE","CTR","IN","PKG","L",3600,328,1700,-1.04703182294727,1.13887953962345
"3509","BIRMINGHAM HUB","HUB","AL","HUB","L",7259,328,1700,-1.13027351726212,1.05142830521164
"3640","EVERGREEN","CTR","AL","PKG","L",3791,328,1700,-1.15396946148675,1.02647719377704
"3701","FRANKLIN","CTR","TN","PKG","L",5191,328,1700,-1.10021282974523,1.08257974266525
"3539","ROEBUCK","HUB","AL","HUB","L",7981,328,1700,-1.12806539973616,1.05218029932334
"3719","WHITES CREEK HUB","HUB","TN","HUB","D",108000,478,1100,-1.09784852549888,1.08371381916108
"3529","BIRMINGHAM GATEWAY","ARPT","AL","APT","S",1875,403,300,-1.12798303099295,1.05190688004653
"3729","NASHVILLE HUB","HUB","TN","HUB","P",8610,403,400,-1.09682045374424,1.0836538691403
"3251","FT WALTON BEACH","CTR","FL","PKG","L",6407,328,1700,-1.164066749309,1.01142613836727
"3570","HUNTSVILLE-EAST","CTR","AL","PKG","L",8525,328,1700,-1.11158854854851,1.06560424005478
"4740","BLOOMINGTON","CTR","IN","PKG","L",5057,328,1700,-1.05963323520368,1.12031016830288
"4210","BOWLING GREEN","CTR","KY","PKG","L",3908,328,1700,-1.08484429921412,1.09192507526602
"4902","ST JOSEPH-ST JOSEPH","CTR","MI","PKG","L",5349,328,1700,-1.02355417293767,1.15615734425028
"4943","LUDINGTON","CTR","MI","PKG","L",4312,328,1700,-1.00028184069943,1.18008081398494
"3711","MURFREESBORO-MRFRSBR","CTR","TN","PKG","L",3939,328,1700,-1.09741419330294,1.0770426773375
"3500","GOODWATER","CTR","AL","PKG","L",4634,328,1700,-1.12776316622672,1.04289076154705
"3609","MONTGOMERY HUB","HUB","AL","HUB","N",56000,403,2200,-1.13681506728489,1.03328706463497
"4660","SOUTH BEND","CTR","IN","PKG","L",7196,328,1700,-1.02624834023899,1.15027958669049
"4629","INDY 81ST","HUB","IN","HUB","D",144000,478,1100,-1.04750370680876,1.1268406161548
"4944","MUSKEGON-MUSKEGON","CTR","MI","PKG","L",5347,328,1700,-1.00729259687517,1.16868756716484
"3710","TULLAHOMA","CTR","TN","PKG","L",4514,328,1700,-1.10091166243032,1.06904950771621
"4619","INDY 16TH ST","HUB","IN","HUB","P",12824,403,400,-1.04804673374712,1.12467413557233
"4650","BOURBON","CTR","IN","PKG","L",4694,328,1700,-1.02958356894619,1.1435370482696
"4690","KOKOMO","CTR","IN","PKG","L",2547,328,1700,-1.03890626652234,1.13301418992474
"3590","GADSDEN","CTR","AL","PKG","L",3398,328,1700,-1.11568341027202,1.05121008619678
"4624","CASTLETON","CTR","IN","PKG","L",2940,328,1700,-1.0452560433874,1.12502013557974
"4651","ELKHART","CTR","IN","PKG","L",10816,328,1700,-1.02387273270937,1.14688340467391
"4720","COLUMBUS","CTR","IN","PKG","L",3807,328,1700,-1.05245087429066,1.11440884613465
"3631","ENTERPRISE","CTR","AL","PKG","L",4074,328,1700,-1.14492647851741,1.01535665975685
"3620","ANNISTON","CTR","AL","PKG","L",3339,328,1700,-1.11797010380703,1.04351421213113
"4715","CLARKSVILLE CENTER","CTR","IN","PKG","L",3170,328,1700,-1.06129483230597,1.10234277721631
"4009","GRADE LANE HUB","HUB","KY","HUB","D",104120,478,1100,-1.06280675417887,1.1000119160174
"3571","FT PAYNE","CTR","AL","PKG","L",4913,328,1700,-1.1062645189902,1.05300234965496
"4004","Customer Location","CSL","KY","CSL","L",900000,328,1700,-1.06230012248912,1.09985438866379
"4959","GRAND RAPIDS","HUB","MI","HUB","N",54000,403,2200,-1.00654467467994,1.1594742331317
"4909","KALAMAZOO","HUB","MI","HUB","L",10399,328,1700,-1.01393074259955,1.15154805087512
"4601","ANDERSON","CTR","IN","PKG","L",3508,328,1700,-1.03953674359895,1.12404861241398
"4695","MARION","CTR","IN","PKG","L",4280,328,1700,-1.03396113833198,1.12944120960701
"3240","PANAMA CITY","CTR","FL","PKG","L",5755,328,1700,-1.15573488689812,0.99900577403172
"4961","TRAVERSE CITY CENTER","CTR","MI","PKG","L",3579,328,1700,-0.983268988025188,1.18281720821244
"4022","BLUEGRASS NORTH","CTR","KY","PKG","L",4183,328,1700,-1.06055604179737,1.09900541826975
"3241","CHIPLEY","CTR","FL","PKG","L",3679,328,1700,-1.14798026137909,1.00466468922999
"3850","COOKEVILLE-COOKEVILL","CTR","TN","PKG","L",2464,328,1700,-1.08456935124056,1.07225323794289
"4930","BIG RAPIDS","CTR","MI","PKG","L",3909,328,1700,-0.994048924797731,1.16872753233092
"3854","SPARTA","CTR","TN","PKG","L",1583,328,1700,-1.08671067745484,1.06917058178018
"3630","DOTHAN","CTR","AL","PKG","L",3598,328,1700,-1.14124047424966,1.01009059114583
"4730","MUNCIE","CTR","IN","PKG","L",5592,328,1700,-1.03609414285806,1.12245536046555
"4960","CADILLAC","CTR","MI","PKG","L",3107,328,1700,-0.987044633391117,1.17488909375148
"4271","CAMPBELLSVILLE","CTR","KY","PKG","L",3994,328,1700,-1.06916508697682,1.0859271825597
"3680","OPELIKA","CTR","AL","PKG","L",3672,328,1700,-1.12405315883033,1.02665536631671
"4724","VERSAILLES","CTR","IN","PKG","L",4143,328,1700,-1.04765079961623,1.10707275478572
"3010","ROME","CTR","GA","PKG","L",4850,328,1700,-1.10393673948792,1.0461418186223
"4679","FWA","ARPT","IN","APT","A",760000,150,900,-1.02428165530008,1.13110957663334
"4901","BATTLE CREEK","CTR","MI","PKG","L",6622,328,1700,-1.00830404633733,1.14819927687353
"3749","CHATTANOOGA","HUB","TN","HUB","P",8700,403,400,-1.09398472232157,1.0556873077883
"4116","Customer Location","CSL","KY","CSL","L",990000,328,1700,-1.05143759514692,1.1014277708468
"4689","FORT WAYNE","HUB","IN","HUB","L",8505,328,1700,-1.02259526066372,1.13249838021859
"3022","CARROLLTON","CTR","GA","PKG","L",4974,328,1700,-1.1104318690087,1.03603939326904
"4675","WATERLOO","CTR","IN","PKG","L",4884,328,1700,-1.01749039270846,1.13554627107776
"3025","LA GRANGE","CTR","GA","PKG","L",4069,328,1700,-1.11676527157089,1.02788518592227
"3070","DALTON","CTR","GA","PKG","L",2928,328,1700,-1.09638119176265,1.04897653799315
"4737","CENTERVILLE","CTR","IN","PKG","L",2833,328,1700,-1.03607978776182,1.11425941746367
"3190","COLUMBUS-COLUMBUS","CTR","GA","PKG","L",8572,328,1700,-1.12147583628494,1.02141295534944
"4977","PETOSKEY","CTR","MI","PKG","L",3011,328,1700,-0.969447011835951,1.18586983603409
"3731","CLEVELAND","CTR","TN","PKG","L",5468,328,1700,-1.09032451144416,1.05371661541869
"4047","DANVILLE","CTR","KY","PKG","L",3456,328,1700,-1.05972821221609,1.08458820049434
"4885","MOUNT PLEASANT","CTR","MI","PKG","L",2831,328,1700,-0.988804786644333,1.16127069016294
"4972","GAYLORD","CTR","MI","PKG","L",3450,328,1700,-0.971197394952635,1.17891554196098
"4250","SOMERSET","CTR","KY","PKG","L",4425,328,1700,-1.06469474814287,1.07612918859167
"3012","ACWORTH","CTR","GA","PKG","L",4648,328,1700,-1.10005959738256,1.03754190470645
"4899","CAPITAL CITY(LANSING","ARPT","MI","APT","S",103999,403,300,-0.997319046641094,1.14895087239675
"3059","FOREST PARK","HUB","GA","HUB","N",27001,403,2200,-1.10562589406691,1.03074713075706
"4101","KENTUCKY VIEW CENTER","CTR","KY","PKG","L",4908,328,1700,-1.04212143845538,1.09995883069226
"4971","RUDYARD","CTR","MI","PKG","L",3495,328,1700,-0.955686789493856,1.19421406291699
"3730","ATHENS","CTR","TN","PKG","L",4374,328,1700,-1.08347539102622,1.0546872771843
"3026","FAYETTE","CTR","GA","PKG","L",4357,328,1700,-1.10739105747156,1.02827330027487
"4501","HAMILTON","CTR","OH","PKG","L",4224,328,1700,-1.03701544452565,1.10463087513133
"4581","CELINA","CTR","OH","PKG","L",4262,328,1700,-1.02293078289821,1.11968924383902
"3002","ATLANTA-SMYRNA","CTR","GA","PKG","P",1049999,403,400,-1.10250791821937,1.03280645454656
"4529","CINCINNATI","HUB","OH","HUB","P",23139,403,400,-1.03984279011347,1.10117308060887
"4059","LEXINGTON","HUB","KY","HUB","D",73000,478,1100,-1.05200689714326,1.08769976735882
"4890","LANSING-NORTH","CTR","MI","PKG","L",5417,328,1700,-0.997740271747259,1.14695765362386
"4519","SHARONVILLE","HUB","OH","HUB","N",74000,403,2200,-1.03704216839955,1.10215501196435
"3029","HARTSFIELD (ATLANTA)","HUB","GA","HUB","S",7075,403,300,-1.10254541873913,1.0304248015967
"4920","JACKSON","CTR","MI","PKG","L",3559,328,1700,-1.00174199323809,1.14030799158836
"3230","TALLAHASSEE","CTR","FL","PKG","L",5173,328,1700,-1.13876891411819,0.989267208269946
"4351","DEFIANCE","CTR","OH","PKG","L",3458,328,1700,-1.01222034091634,1.12751794504562
"3782","OLIVER SPRINGS","CTR","TN","PKG","L",4782,328,1700,-1.07385079308044,1.05974497155222
"3019","ROSWELL","HUB","GA","HUB","L",8276,328,1700,-1.09684068097453,1.03438888570389
"3020","GRIFFIN","CTR","GA","PKG","L",4398,328,1700,-1.10533602350468,1.02351058391819
"3009","PLEASANTDALE","HUB","GA","HUB","D",91000,478,1100,-1.09777712910164,1.03167833700798
"4539","WEST CARROLTON","HUB","OH","HUB","L",19151,328,1700,-1.03040014688536,1.10558366215712
"4535","PIQUA","CTR","OH","PKG","L",1575,328,1700,-1.02459034863752,1.11179774739578
"4866","WEST BRANCH","CTR","MI","PKG","L",3969,328,1700,-0.975908250285345,1.16515177809289
"3172","CAIRO","CTR","GA","PKG","L",5139,328,1700,-1.13240932712297,0.993003134685269
"3189","ALBANY","ARPT","GA","APT","S",2461,403,300,-1.12455783258867,1.00105683146538
"4549","DAYTON SORT","HUB","OH","HUB","L",9103,328,1700,-1.02811199983117,1.10636585919469
"4580","LIMA","CTR","OH","PKG","L",2032,328,1700,-1.01663834027425,1.11823543406708
"3176","ALBANY","CTR","GA","PKG","L",4043,328,1700,-1.1233452724954,1.0005303088279
"4096","LONDON","CTR","KY","PKG","L",5573,328,1700,-1.05876288867864,1.07092245090405
"4922","ADRIAN","CTR","MI","PKG","L",2572,328,1700,-1.00214249306925,1.13233515612235
"3783","MARYVILLE","CTR","TN","PKG","L",3605,328,1700,-1.07382564377396,1.05319349118684
"3789","KNOXVILLE","ARPT","TN","APT","S",2925,403,300,-1.07301572190343,1.05394426110757
"3799","KNOXVILLE","HUB","TN","HUB","D",55000,478,1100,-1.07062771930287,1.05651781951145
"4860","SAGINAW","CTR","MI","PKG","L",3802,328,1700,-0.983081817831575,1.1525246365749
"4517","WILMINGTON","CTR","OH","PKG","L",4697,328,1700,-1.03033377564103,1.09818574674925
"3050","GAINESVILLE","CTR","GA","PKG","L",6349,328,1700,-1.08952197390825,1.03269244524645
"4030","STANTON","CTR","KY","PKG","L",4965,328,1700,-1.04784647437816,1.07867229038018
"4550","SPRINGFIELD","CTR","OH","PKG","L",1619,328,1700,-1.02363932586017,1.10467819391358
"4105","MAYSVILLE (4515)","CTR","KY","PKG","L",1900,328,1700,-1.03807457206134,1.08820720445829
"3100","UNADILLA","CTR","GA","PKG","L",4775,328,1700,-1.11179875771424,1.00586106092574
"4850","FLINT-NORTH","CTR","MI","PKG","L",4260,328,1700,-0.986767275972298,1.14417477487717
"4584","FINDLAY","CTR","OH","PKG","L",4564,328,1700,-1.00852749073546,1.11850462645812
"4369","TOLEDO HUB","HUB","OH","HUB","D",143000,478,1100,-1.0023485502002,1.12532487176313
"4810","YPSILANTI-METRO","CTR","MI","PKG","L",6364,328,1700,-0.99434089882019,1.1334006790215
"3120","MACON","CTR","GA","PKG","L",3782,328,1700,-1.10378674313867,1.01193598696947
"4835","WIXOM","CTR","MI","PKG","L",4559,328,1700,-0.990117105859318,1.13624427462672
"4970","ALPENA","CTR","MI","PKG","L",3702,328,1700,-0.95969249358741,1.16957164282692
"3171","TIFTON","CTR","GA","PKG","P",1199999,403,400,-1.11821363464368,0.993303835928759
"3060","ATHENS","CTR","GA","PKG","L",3165,328,1700,-1.08918667294994,1.02495126204637
"2891","FRANKLIN","CTR","NC","PKG","L",4959,328,1700,-1.07464606493253,1.040163331775
"4820","MONROE","CTR","MI","PKG","L",1901,328,1700,-0.996321230231352,1.12726384573894
"4080","HARLAN","CTR","KY","PKG","L",5749,328,1700,-1.05406612544743,1.06120252688328
"4829","LIVONIA","HUB","MI","HUB","N",45805,403,2200,-0.989731797268784,1.13280199359592
"4849","DETROIT AIRSORT","ARPT","MI","APT","A",1129999,150,900,-0.991653990588685,1.13043400243792
"4805","PONTIAC","CTR","MI","PKG","L",7018,328,1700,-0.986308046588518,1.1362996777861
"4813","TAYLOR","CTR","MI","PKG","L",3151,328,1700,-0.991264535580817,1.13012275015915
"3160","VALDOSTA","CTR","GA","PKG","L",3316,328,1700,-1.1230600740383,0.982789339234646
"4170","HAZARD","CTR","KY","PKG","L",7302,328,1700,-1.04794485073055,1.06551122152192
"3052","CARNESVILLE","CTR","GA","PKG","L",4069,328,1700,-1.08145944431603,1.02801234185559
"2890","SYLVA","CTR","NC","PKG","L",3167,328,1700,-1.06989646946405,1.04082802208423
"3780","MORRISTOWN","CTR","TN","PKG","L",4106,328,1700,-1.05960381002458,1.05200876019959
"4872","CASS CITY","CTR","MI","PKG","L",3476,328,1700,-0.974024150351285,1.14731010530741
"4830","CICOTTE","CTR","MI","PKG","L",9986,328,1700,-0.988195969408076,1.13050823810121
"4329","COLUMBUS","HUB","OH","HUB","D",143000,478,1100,-1.01547028810173,1.09980604928073
"4342","FREMONT","CTR","OH","PKG","L",3688,328,1700,-0.99938256643239,1.11759903301258
"4330","MARION","CTR","OH","PKG","L",3033,328,1700,-1.00784776301869,1.10773487334124
"4809","MADISON HGTS HUB","HUB","MI","HUB","P",19800,403,400,-0.985647995807036,1.13251045073999
"4822","WOODBRIDGE-WOODBRIDG","CTR","MI","PKG","L",14192,328,1700,-0.985800390542004,1.13069690044531
"4566","PORTSMOUTH","CTR","OH","PKG","L",4232,328,1700,-1.02796821519581,1.08300268977488
"4560","CHILLICOTHE-CHILLCTH","CTR","OH","PKG","L",4126,328,1700,-1.0213201273742,1.09026426640984
"4319","OBETZ","HUB","OH","HUB","P",5236,403,400,-1.01480722247431,1.09695811347474
"4339","COLUMBUS","ARPT","OH","APT","A",820000,150,900,-1.01571141077652,1.09579169479421
"4160","PRESTONBURG","CTR","KY","PKG","L",4374,328,1700,-1.03900934162123,1.0664293692182
"3351","PALM HARBOR","CTR","FL","PKG","L",1365,328,1700,-1.14943751075434,0.941405629850227
"3379","PINELLAS","HUB","FL","HUB","P",10920,403,400,-1.15006744354995,0.939694942636645
"3355","PORT RICHEY","CTR","FL","PKG","L",1455,328,1700,-1.14551584634554,0.944662953087667
"2961","ANDERSON","CTR","SC","PKG","L",4974,328,1700,-1.07398937455076,1.02496213419462
"3279","ST PETE AIR SORT","ARPT","FL","APT","S",2320,403,300,-1.14953561039002,0.939605024332154
"3082","WARRENTON","CTR","GA","PKG","L",4023,328,1700,-1.08661242260158,1.01014822195174
"4110","ASHLAND (4565)","CTR","KY","PKG","L",4178,328,1700,-1.02864495062648,1.07540027784869
"3200","LAKE CITY","CTR","FL","PKG","L",5289,328,1700,-1.12289899864919,0.968543130121897
"4487","SANDUSKY","CTR","OH","PKG","L",4551,328,1700,-0.995117719154384,1.11235909869705
"4310","LANCASTER","CTR","OH","PKG","L",4466,328,1700,-1.01361049951806,1.09133092092667
"3352","BRADENTON","CTR","FL","PKG","L",1155,328,1700,-1.15296250597296,0.932850518753563
"4499","MANSFIELD SORT","HUB","OH","HUB","L",6837,328,1700,-1.00071359803693,1.10482416793542
"4150","PIKEVILLE","CTR","KY","PKG","L",5532,328,1700,-1.03917666665848,1.06127124469831
"2870","ASHEVILLE","CTR","NC","PKG","L",7397,328,1700,-1.06056880532369,1.03692352332467
"3350","SARASOTA-NORTH","CTR","FL","PKG","L",6586,328,1700,-1.15412528379545,0.931014353157714
"3363","BAYSIDE","CTR","FL","PKG","L",3420,328,1700,-1.14632103853786,0.939791703848066
"4806","PORT HURON","CTR","MI","PKG","L",3232,328,1700,-0.974402733202509,1.13254478042426
"2874","HENDERSONVILLE","CTR","NC","PKG","L",3535,328,1700,-1.06232915092307,1.03275956435585
"3369","TAMPA-TWILITE","HUB","FL","HUB","P",18240,403,400,-1.14552062168566,0.937387120351316
"3762","JOHNSON CITY","CTR","TN","PKG","L",6564,328,1700,-1.04977316059436,1.04554747735994
"2570","HUNTINGTON","CTR","WV","PKG","L",4697,328,1700,-1.02592431522195,1.0725810977425
"3357","BROOKSVILLE","CTR","FL","PKG","L",1440,328,1700,-1.13769255732491,0.945539078642834
"4305","NEWARK","CTR","OH","PKG","L",3684,328,1700,-1.00705601371813,1.09377524443708
"3260","GAINESVILLE","CTR","FL","PKG","L",6490,328,1700,-1.12514498500119,0.959722899464795
"2960","GREENVILLE-GREENVILL","CTR","SC","PKG","L",4808,328,1700,-1.06721107233026,1.02527182029391
"3040","SWAINSBORO","CTR","GA","PKG","L",4081,328,1700,-1.0924520130622,0.996330746788617
"3150","WAYCROSS","CTR","GA","PKG","L",3633,328,1700,-1.10580353623491,0.979027261870279
"2969","GRNVLE/SPTBURG","ARPT","SC","APT","T",770000,403,1700,-1.06445453129346,1.02591283981687
"3261","OCALA-OCALA","CTR","FL","PKG","L",3781,328,1700,-1.12918335737609,0.951027020866211
"4570","ATHENS","CTR","OH","PKG","L",3809,328,1700,-1.01343499303069,1.0821717124682
"2429","BRISTOL","HUB","VA","HUB","P",9000,403,400,-1.04425597009257,1.04677316865632
"4405","ELYRIA","CTR","OH","PKG","L",3586,328,1700,-0.989430926541879,1.10918599888757
"2963","GREENWOOD","CTR","SC","PKG","L",4604,328,1700,-1.07141816513694,1.01563911220302
"3333","PT. CHARLOTTE","CTR","FL","PKG","L",7200,328,1700,-1.153179203845,0.921364134614382
"3090","AUGUSTA","CTR","GA","PKG","L",4584,328,1700,-1.07932014788156,1.00489490595801
"4370","ZANESVILLE","CTR","OH","PKG","L",3398,328,1700,-1.00514219226979,1.08927525477638
"2560","LOGAN","CTR","WV","PKG","L",6280,328,1700,-1.02970057910418,1.06049629722701
"2939","SPARTANBURG SORT","HUB","SC","HUB","P",15894,403,400,-1.06129623399908,1.02395214215417
"3271","LEESBURG","CTR","FL","PKG","L",1695,328,1700,-1.13024553688307,0.943831521979876
"4460","WOOSTER","CTR","OH","PKG","L",4476,328,1700,-0.99367684791146,1.10001634879128
"3380","LAKELAND-LAKELAND","CTR","FL","PKG","L",3745,328,1700,-1.13910434858919,0.933623510107207
"2460","RICHLANDS","CTR","VA","PKG","L",4424,328,1700,-1.04126379984957,1.04459683671692
"4449","CLEVELAND HOPKINS","ARPT","OH","APT","S",1875,403,300,-0.98649648092653,1.10725754749684
"3390","FORT MYERS NORTH","CTR","FL","PKG","L",2315,328,1700,-1.15453851935072,0.914552842644389
"4419","CLEVELAND","HUB","OH","HUB","L",20916,328,1700,-0.986613394265468,1.10653771528357
"3045","STATESBORO","CTR","GA","PKG","L",4032,328,1700,-1.08907999855729,0.989147600455308
"3303","KEY WEST","CTR","FL","PKG","L",3315,328,1700,-1.17717856138298,0.8870992949328
"3399","REGIONAL SW AIR SORT","ARPT","FL","APT","S",1219999,403,300,-1.15456764322858,0.912875321112016
"3394","NAPLES","CTR","FL","PKG","L",2615,328,1700,-1.15866077084427,0.907688801845113
"3204","JACKSONVILLE-SOUTH","CTR","FL","PKG","P",1049999,403,400,-1.1108752574635,0.961846411043787
"4423","WADSWORTH","CTR","OH","PKG","L",3235,328,1700,-0.989630966803964,1.10082360215384
"2980","AIKEN","CTR","SC","PKG","L",3617,328,1700,-1.0744598844611,1.00341670725226
"2539","CHARLESTON","HUB","WV","HUB","N",20000,403,2200,-1.01991293620439,1.0657865465602
"3219","JACKSONVILLE","ARPT","FL","APT","A",770000,150,900,-1.10873622224661,0.962896321184005
"2519","CHARLESTON","ARPT","WV","APT","S",1009999,403,300,-1.01920525341472,1.06464317740274
"3385","LAKE WALES","CTR","FL","PKG","L",1800,328,1700,-1.13706577236972,0.928728910652051
"4429","MIDDLEBURG HEIGHTS","HUB","OH","HUB","N",85000,403,2200,-0.982030852328015,1.10681931385774
"2864","LENOIR","CTR","NC","PKG","L",4439,328,1700,-1.04668064721278,1.03229120926344
"2610","PARKERSBURG","CTR","WV","PKG","L",4271,328,1700,-1.00841911546625,1.07575418124209
"2810","SHELBY","CTR","NC","PKG","L",4344,328,1700,-1.05296733395657,1.0235721384307
"3151","BRUNSWICK","CTR","GA","PKG","L",4785,328,1700,-1.09898174678835,0.970425994801652
"4439","AKRON","HUB","OH","HUB","L",6061,328,1700,-0.986282450934399,1.09991042532592
"4409","HIGHLAND HEIGHTS","HUB","OH","HUB","L",21407,328,1700,-0.981026944507006,1.10592881573537
